x,u_logx,theta,psi,prime_power_corr,theta_minus_x,psi_minus_x,theta_norm,psi_norm,angle_theta_norm,angle_psi_norm,angle_theta_minus_x,angle_psi_minus_x,angle_theta_norm_unwrapped,angle_psi_norm_unwrapped
19777,9.892274925322026,19577.641154148703,19748.84221858337,171.2010644346653,-199.3588458512968,-28.157781416630318,-1.4176052207234475,-0.2002249650360582,-1.4176052207234475,-0.2002249650360582,1.7030839784499754,-3.025040187911972,-1.4176052207234475,-0.2002249650360582
19795,9.89318465954023,19587.53423776752,19758.73530220219,171.2010644346653,-207.4657622324776,-36.264697797811095,-1.4745811671539235,-0.2577545317827356,-1.4745811671539235,-0.2577545317827356,-0.12064709555124767,1.4344140452664236,-1.4745811671539235,-0.2577545317827356
19814,9.894144037532977,19607.32181905488,19778.522883489542,171.2010644346653,-206.67818094512404,-35.47711651045756,-1.4682788776527058,-0.2520358006545433,-1.4682788776527058,-0.2520358006545433,0.6669341918023132,2.2219953326199557,-1.4682788776527058,-0.2520358006545433
19832,9.895052073715028,19617.2162154074,19788.417279842062,171.2010644346653,-214.78378459260057,-43.58272015793409,-1.5251699282375168,-0.3094789222647959,-1.5251699282375168,-0.30947892226479595,-1.1554841484946283,0.3995769923230145,-1.5251699282375168,-0.30947892226479595
19850,9.895959286115335,19637.00732776928,19808.208392203946,171.2010644346653,-212.99267223072093,-41.79160779605445,-1.5117654187435905,-0.2966257326981296,-1.5117654187435905,-0.2966257326981296,0.6356282133850127,2.1906893542026555,-1.5117654187435905,-0.2966257326981296
19868,9.89686567622724,19666.69676680904,19837.897831243707,171.2010644346653,-201.30323319095987,-30.102168756293395,-1.428149508059765,-0.2135603925449671,-1.428149508059765,-0.21356039254496706,-0.2413033612131052,1.3137577796045374,-1.428149508059765,-0.21356039254496706
19887,9.897821530909502,19666.69676680904,19837.897831243707,171.2010644346653,-220.30323319095987,-49.1021687562934,-1.5621985633409066,-0.3481897944798386,-1.5621985633409066,-0.34818979447983855,-0.3917474396743458,1.16331370114329,-1.5621985633409066,-0.34818979447983855
19905,9.898726235434417,19686.49271155021,19857.69377598488,171.2010644346653,-218.50728844978948,-47.30622401512301,-1.5487625434552654,-0.3353028100193655,-1.5487625434552654,-0.3353028100193655,1.404197301496042,2.9592584423136845,-1.5487625434552654,-0.3353028100193655
19923,9.899630122208825,19706.291268943045,19877.49233337771,171.2010644346653,-216.708731056955,-45.507666622288525,-1.5353204747911713,-0.3224090325498124,-1.5353204747911713,-0.32240903254981246,-3.0804306128490624,-1.5253694720314197,-1.5353204747911713,-0.32240903254981246
19942,9.90058333938874,19726.091432398924,19897.29249683359,171.2010644346653,-215.9085676010764,-44.70750316640988,-1.5289226701564247,-0.3165891741892758,-1.5289226701564247,-0.31658917418927585,-2.280267156970473,-0.7252060161527735,-1.5289226701564247,-0.31658917418927585
19960,9.901485549865455,19735.99236669467,19907.193431129337,171.2010644346653,-224.00763330532936,-52.806568870662886,-1.58555951856958,-0.3737727892591759,-1.58555951856958,-0.3737727892591759,2.1870377531357494,-2.5410864132261946,-1.58555951856958,-0.3737727892591759
19979,9.90243700089995,19775.60011182402,19946.801176258687,171.2010644346653,-203.39988817597987,-32.19882374131339,-1.4390100809284554,-0.2277996923857711,-1.4390100809284554,-0.22779969238577114,-2.3379583462331004,-0.7828972054154578,-1.4390100809284554,-0.22779969238577114
19997,9.903337541285005,19805.30962430783,19976.51068874249,171.2010644346653,-191.69037569217107,-20.4893112575046,-1.3555573160128027,-0.1448921766410215,-1.3555573160128027,-0.1448921766410215,3.088368830396107,-1.6397553359658403,-1.3555573160128027,-0.1448921766410215
20015,9.904237271426672,19815.21366170917,19986.41472614384,171.2010644346653,-199.786338290829,-28.58527385616253,-1.4121732802148836,-0.2020526543138051,-1.4121732802148836,-0.2020526543138051,1.2755915389177594,2.8306526797354024,-1.4121732802148836,-0.2020526543138051
