x,t,theta_norm,psi_norm
1019765,13.83508350990232,-1.112662263868571,-0.014126241162590446
1020000,13.835313779925121,-1.1534346968001488,-0.05502522842570077
1020235,13.835544049947922,-1.1120095246630888,-0.013726566892041006
1020470,13.83577431997072,-1.0979810227890605,0.00017546808154304946
1020705,13.836004589993522,-1.1524259511772417,-0.05439588352928253
1020940,13.836234860016322,-1.1246945160777706,-0.026790827999791787
1021175,13.836465130039123,-1.042196840220409,0.055580511915137985
1021410,13.836695400061924,-0.9597124654374964,0.13793859435807188
1021646,13.836925670084725,-1.0151255477378092,0.0823987261594577
1021881,13.837155940107525,-1.0010934986391227,0.09630457023314191
1022116,13.837386210130326,-1.0418075220601537,0.05546438531429009
1022352,13.837616480153127,-1.0424417614617647,0.05470349133761942
1022587,13.837846750175926,-1.028399264083074,0.06861991438278488
1022823,13.838077020198726,-1.0427096696728109,0.054182941702800524
1023058,13.838307290221527,-1.0423435475785094,0.05442307652754953
1023294,13.838537560244328,-1.015601455293841,0.08103868910611452
1023529,13.838767830267129,-0.9878738103732334,0.10864043372098123
1023765,13.83899810028993,-1.0295222730943165,0.06686557857743218
1024001,13.83922837031273,-1.0711577558448409,0.025103747101172733
1024237,13.83945864033553,-1.112780701693245,-0.016645503801408477
1024473,13.839688910358332,-1.1133710581018594,-0.017362121617794036
1024708,13.83991918038113,-1.112970018824882,-0.017086765398175184
1024944,13.840149450403931,-1.1135522360528272,-0.017795157001131167
1025180,13.840379720426732,-1.0594537227867875,0.03617722546107501
1025417,13.840609990449533,-1.0063498902509536,0.08915443656375487
1025653,13.840840260472334,-0.9932662401241331,0.10211204313826118
1025889,13.841070530495134,-1.021177220674414,0.07407506253158436
1026125,13.841300800517935,-1.021750894406305,0.07337543221420519
1026362,13.841531070540736,-1.0233070662936719,0.0785240287369324
1026598,13.841761340563536,-0.9828889080398944,0.11881553221223284
1026834,13.841991610586335,-1.0244341145253544,0.07714371461491383
1027071,13.842221880609136,-0.998660860237812,0.10278986522210629
1027307,13.842452150631937,-1.0128743865891696,0.08844981520165121
1027544,13.842682420654738,-1.028067107079873,0.07313007879334298
1027781,13.842912690677538,-1.0022891435237107,0.09878107036807195
1028017,13.84314296070034,-1.0574457424265231,0.043498078863939846
1028254,13.84337323072314,-0.9770550860774965,0.12376185084280594
1028491,13.84360350074594,-1.0058809170770269,0.09480917933348178
1028728,13.843833770768741,-1.0619947480087788,0.03856855172704003
1028965,13.84406404079154,-1.0635019686523313,0.03693457821865876
1029202,13.844294310814341,-1.065004798352893,0.035305039437907484
1029439,13.844524580837142,-1.0392133263464478,0.06096984612359986
1029676,13.844754850859943,-0.9997800508045591,0.1002765000789909
1029913,13.844985120882743,-1.0285628052156472,0.07136716779049902
1030150,13.845215390905544,-0.9891309175858115,0.1106725212268839
1030387,13.845445660928345,-1.0179017143193467,0.08632179327128944
1030624,13.845675930951145,-1.060300831894314,0.04379570600705041
1030862,13.845906200973946,-1.035486368793026,0.06848270774842896
1031099,13.846136470996747,-1.0642317977480078,0.03961039684151237
1031337,13.846366741019546,-1.1075854335247703,-0.00387061223835548
1031574,13.846597011042347,-1.0817771629433883,0.021810864027429863
1031812,13.846827281065147,-1.0978493439026842,0.005611397720488774
1032049,13.847057551087948,-1.1810816485913296,-0.0777476137482514
1032287,13.847287821110749,-1.2516470181999515,-0.14844018085023858
1032525,13.84751809113355,-1.1995455369703094,-0.09646585313234148
1032763,13.84774836115635,-1.161077259286696,-0.05812468500419351
1033000,13.847978631179151,-1.1761298774562579,-0.0733038350009511
1033238,13.848208901201952,-1.1785353944457562,-0.07583637389371922
1033476,13.84843917122475,-1.085580453931559,0.016991588597695624
1033714,13.848669441247552,-1.074366992985743,0.028078115375957755
1033952,13.848899711270352,-1.1040106927955824,-0.0016924747714453835
1034190,13.849129981293153,-1.133643662406929,-0.031452290915583665
1034429,13.849360251315954,-1.0961655742821834,0.005898461763591895
1034667,13.849590521338754,-1.0713240783215592,0.030613198909184024
1034905,13.849820791361555,-1.0600978057244383,0.041712756420406664
1035143,13.850051061384356,-1.1033218786844448,-0.0016379879215013553
1035382,13.850281331407157,-1.106680453799127,-0.005123722696265152
1035620,13.850511601429956,-1.054612002684781,0.04681814455220929
1035859,13.850741871452756,-1.1124032653092928,-0.011100189899235042
1036097,13.850972141475557,-1.1283736126803974,-0.027197033720908353
1036336,13.851202411498358,-1.0636817904493228,0.03736780441531407
1036575,13.851432681521159,-1.0806289947263266,0.02029365996350475
1036813,13.85166295154396,-1.069379867426729,0.03141642183839947
1037052,13.85189322156676,-1.0999172687501848,0.0007521679208149127
1037291,13.85212349158956,-1.1440451021841669,-0.043502474263017815
1037530,13.852353761612362,-1.1337620240736006,-0.03334616108327532
1037769,13.85258403163516,-1.1370749439695218,-0.03678580211622343
1038008,13.852814301657961,-1.1539799988505983,-0.05381753436574018
1038247,13.853044571680762,-1.1436870798643677,-0.043651249004553035
1038486,13.853274841703563,-1.1605808242557154,-0.0538745664693556
1038725,13.853505111726363,-1.1095031913459608,-0.002924261780356562
1038964,13.853735381749164,-1.1535721717291727,-0.047120526446523835
1039204,13.853965651771965,-1.1578381356826977,-0.05151426306473875
1039443,13.854195921794766,-1.2018848500211647,-0.09568817370275623
1039682,13.854426191817566,-1.2187437252283932,-0.11267420134757139
1039922,13.854656461840365,-1.2909189178174458,-0.18497703428054232
1040161,13.854886731863166,-1.2398327946621672,-0.13401797573125163
1040401,13.855117001885967,-1.2848172747212832,-0.1791300079859584
1040640,13.855347271908768,-1.3152267086281095,-0.20966641876824482
1040880,13.855577541931568,-1.2515403016543405,-0.14610747594315096
1041120,13.855807811954369,-1.269339863699494,-0.1640344580596989
1041359,13.85603808197717,-1.1775285529142763,-0.0723499926519353
1041599,13.85626835199997,-1.1953249071976568,-0.09027367911171222
1041839,13.856498622022771,-1.2266891987701674,-0.12176525885936378
1042079,13.856728892045572,-1.2308953894830024,-0.12609869377142055
1042319,13.856959162068371,-1.180806304379568,-0.07613680891660474
1042559,13.857189432091172,-1.2121515447944462,-0.1008235585337884
1042799,13.857419702113972,-1.202776385739054,-0.09157629280433198
1043039,13.857649972136773,-1.2476736811393048,-0.1366014373861994
1043280,13.857880242159574,-1.2528340002432226,-0.14189009398163707
1043520,13.858110512182375,-1.2841429447872676,-0.17332679931113845
1043760,13.858340782205175,-1.247618201621657,-0.13692977286287714
1044001,13.858571052227976,-1.2256389053508177,-0.11507868114398323
1044241,13.858801322250777,-1.2026820232831192,-0.09224942755003109
1044481,13.859031592273576,-1.152605204337586,-0.042300193086165595
1044722,13.859261862296377,-1.2119871611209223,-0.10181022171122553
1044963,13.859492132319177,-1.1493317026152599,-0.03928279073888484
1045203,13.859722402341978,-1.1128206080587426,-0.0028991484734552245
1045444,13.859952672364779,-1.1044014088087821,0.005392111599792121
1045685,13.86018294238758,-1.0824262244031542,0.027239401060648316
1045926,13.86041321241038,-1.1417675107484528,-0.032229736022961884
1046166,13.860643482433181,-1.200115074040454,-0.09070457564585602
1046407,13.860873752455982,-1.191673760186983,-0.08239102437730224
1046648,13.86110402247878,-1.237424522126058,-0.12826950477104873
1046889,13.861334292501581,-1.2560673284478157,-0.14703998544263103
1047130,13.861564562524382,-1.2476100993754804,-0.13871038664065238
1047372,13.861794832547183,-1.1994938384044573,-0.09072224119752019
1047613,13.862025102569984,-1.2181237440862247,-0.10947968888412261
1047854,13.862255372592784,-1.19612014170813,-0.08760358450751296
1048095,13.862485642615585,-1.1605766719309607,-0.05218756875377565
1048337,13.862715912638386,-1.2207877864605607,-0.1125266219349922
1048578,13.862946182661187,-1.2529302848832913,-0.14411958542062497
1048820,13.863176452683986,-1.2454282729866166,-0.136745501895822
1049061,13.863406722706786,-1.250483360097375,-0.14192794475392037
1049303,13.863636992729587,-1.1888398291680962,-0.08041225386682804
1049544,13.863867262752388,-1.1938919771772107,-0.08559166970909103
1049786,13.864097532775189,-1.2134465171532276,-0.10527396149989107
1050028,13.86432780279799,-1.1653436262152563,-0.057298778209935404
1050270,13.86455807282079,-1.1848895755074556,-0.07697239100837185
1050512,13.86478834284359,-1.1773729797484573,-0.0695834146394825
1050754,13.865018612866391,-1.2645351826173417,-0.1568731928077504
1050996,13.86524888288919,-1.3111015681466285,-0.2035671095710769
1051238,13.865479152911991,-1.31708478929315,-0.20967781791165613
1051480,13.865709422934792,-1.33658420408265,-0.22930467588057307
1051722,13.865939692957593,-1.3019932890745998,-0.19484116006261926
1051964,13.866169962980393,-1.2944441688783792,-0.1874193950924757
1052206,13.866400233003194,-1.3139287460586648,-0.20703128356009862
1052449,13.866630503025995,-1.3208629857171945,-0.21409331639965432
1052691,13.866860773048796,-1.3538484758526208,-0.24720602983939283
1052933,13.867091043071596,-1.346281138868547,-0.23976587229671337
1053176,13.867321313094395,-1.3937356658116649,-0.2873480601063281
1053418,13.867551583117196,-1.3996687281806153,-0.29340821408542206
1053661,13.867781853139997,-1.3795503592613134,-0.2734174178891807
1053904,13.868012123162798,-1.4134668075497048,-0.30746139477617834
1054146,13.868242393185598,-1.4328913046784926,-0.32701285186730933
1054389,13.868472663208399,-1.3587392581557425,-0.25298824595184904
1054632,13.8687029332312,-1.3521222089285772,-0.24649859328364415
1054875,13.868933203254,-1.3860126947679936,-0.2805164316590604
1055118,13.869163473276801,-1.4333937439816458,-0.3280247894111005
1055361,13.869393743299602,-1.4537596297569308,-0.34851793975248924
1055604,13.869624013322401,-1.4336195357445376,-0.32850506635922333
1055847,13.869854283345202,-1.4809692926599423,-0.37598199997206544
1056090,13.870084553368002,-1.406835617062892,-0.3019754571760298
1056333,13.870314823390803,-1.4001901291803356,-0.2954570582233116
1056577,13.870545093413604,-1.3810205448419757,-0.2764150416975602
1056820,13.870775363436405,-1.4148498282267028,-0.31037132616515056
1057063,13.871005633459205,-1.4081939097227039,-0.30384236494855943
1057307,13.871235903482006,-1.4294870590136128,-0.3252629499440357
1057550,13.871466173504807,-1.4902659821907969,-0.3861687427132223
1057794,13.871696443527606,-1.4845634327008104,-0.38059354092219605
1058037,13.871926713550407,-1.491372176929597,-0.38752906714849283
1058281,13.872156983573207,-1.4856625892876336,-0.38194673930112877
1058525,13.872387253596008,-1.4799503424554943,-0.3763617082591774
1058769,13.872617523618809,-1.4203070499863906,-0.3168455876012048
1059012,13.87284779364161,-1.4405860585851178,-0.3372512031311963
1059256,13.87307806366441,-1.4213896332487657,-0.318181861903825
1059500,13.873308333687211,-1.4291497029065034,-0.32606897176732297
1059744,13.873538603710012,-1.423427038732462,-0.3204733039210935
1059988,13.87376887373281,-1.4581280686518794,-0.3553012863156274
1060232,13.873999143755611,-1.4523954381643516,-0.349695564475752
1060477,13.874229413778412,-1.38026692414192,-0.2776944351465201
1060721,13.874459683801213,-1.428422356290174,-0.325976688183751
1060965,13.874689953824014,-1.5035035743557863,-0.4011846833865534
1061209,13.874920223846814,-1.5246898076859383,-0.42249765012725954
1061454,13.875150493869615,-1.5199027275841275,-0.4178377788647315
1061698,13.875380763892416,-1.5276088252898503,-0.4256705224241573
1061943,13.875611033915217,-1.4824204701064494,-0.38060928821496115
1062187,13.875841303938016,-1.5843658890360082,-0.4826812655421434
1062432,13.876071573960816,-1.6199442821914305,-0.5183866919077954
1062677,13.876301843983617,-1.6824327287373348,-0.5810021277301696
1062921,13.876532114006418,-1.676637491679836,-0.5753333179855485
1063166,13.876762384029218,-1.644892622868996,-0.536986334805065
1063411,13.87699265405202,-1.6669778229777035,-0.5591991679157442
1063656,13.87722292407482,-1.608321522212683,-0.5006704560521307
1063901,13.87745319409762,-1.5765818860567964,-0.4690583647224783
1064146,13.877683464120421,-1.5582986505070617,-0.45090262994917424
1064391,13.87791373414322,-1.5131119512881126,-0.40584338748220217
1064636,13.878144004166021,-1.5486320279908015,-0.4414908769377441
1064881,13.878374274188822,-1.5706918468788822,-0.4636780646048625
1065126,13.878604544211623,-1.5120578308835881,-0.4051713734400794
1065372,13.878834814234423,-1.5350775518194522,-0.42831889470713275
1065617,13.879065084257224,-1.5840100257332186,-0.47737860545101735
1065862,13.879295354280025,-1.5522668927769165,-0.44576266545215354
1066108,13.879525624302826,-1.6021480490577455,-0.49577148972909146
1066353,13.879755894325626,-1.5704012586742973,-0.4641518044545076
1066599,13.879986164348427,-1.5933833413750311,-0.4872614669949765
1066845,13.880216434371226,-1.629794876331547,-0.5238005376614101
1067090,13.880446704394027,-1.5846058269864571,-0.4720199533138001
1067336,13.880676974416827,-1.6478743429230436,-0.5354166912428694
1067582,13.880907244439628,-1.6170856715757576,-0.5047561975667482
1067828,13.881137514462429,-1.5997326883903944,-0.4875313477567599
1068074,13.88136778448523,-1.622674556102212,-0.5106013045736689
1068320,13.88159805450803,-1.5918860661005838,-0.47994085943233566
1068566,13.881828324530831,-1.5745295042870622,-0.46271229825977844
1068812,13.882058594553632,-1.543744686607348,-0.4320554370271437
1069058,13.88228886457643,-1.5532415138972737,-0.4416801765956885
1069304,13.882519134599232,-1.5627322888276547,-0.4512988196616331
1069550,13.882749404622032,-1.5722170364887753,-0.46091139134064585
1069797,13.882979674644833,-1.5423957823078795,-0.431218436425978
1070043,13.883209944667634,-1.4981891438429464,-0.38713953364058235
1070290,13.883440214690435,-1.4952129849350084,-0.3842915853524976
1070536,13.883670484713235,-1.4241761185882376,-0.3133823664486126
1070783,13.883900754736036,-1.4748699014378914,-0.36420427137377936
1071029,13.884131024758837,-1.5111674869003877,-0.4006294161440497
1071276,13.884361294781636,-1.4813464647509627,-0.37093642762766665
1071523,13.884591564804436,-1.4649413824100812,-0.35465933464714744
1071769,13.884821834827237,-1.460982424580888,-0.3508278040239079
1072016,13.885052104850038,-1.4579853588800071,-0.3479586393935192
1072263,13.885282374872839,-1.5220302999148665,-0.4121314373025536
1072510,13.88551264489564,-1.545834343089154,-0.4360632931801457
1072757,13.88574291491844,-1.6500685412974094,-0.5404252599462632
1073004,13.88597318494124,-1.5666039809803924,-0.457088424067072
1073251,13.886203454964042,-1.5501723372089307,-0.4407844606387862
1073498,13.88643372498684,-1.5739482222169103,-0.464687981920657
1073745,13.886663995009641,-1.570912795734593,-0.4617801476682916
1073993,13.886894265032442,-1.595637923438172,-0.4866333398832952
1074240,13.887124535055243,-1.6327886243510827,-0.5239115448361747
1074487,13.887354805078044,-1.616338357396758,-0.5075887379538956
1074735,13.887585075100844,-1.6008510579922395,-0.4922293704442591
1074982,13.887815345123645,-1.5710046611794621,-0.46251034566569915
1075230,13.888045615146446,-1.5153383692127422,-0.40697189725048094
1075478,13.888275885169246,-1.4864638110937387,-0.3782251384602767
1075725,13.888506155192045,-1.4164559998954682,-0.30834456734064714
1075973,13.888736425214846,-1.4545375615350675,-0.3465538401181502
1076221,13.888966695237647,-1.3988906738972822,-0.2910346194718707
1076469,13.889196965260448,-1.4101849879537087,-0.30245655639883273
1076717,13.889427235283248,-1.4080879854360326,-0.3004871326561293
1076965,13.88965750530605,-1.4193713460383297,-0.3118980279632233
1077213,13.88988777532885,-1.484179090050429,-0.37683326263531036
1077461,13.89011804535165,-1.5088249590881877,-0.4016065783135932
1077709,13.890348315374451,-1.560221603051408,-0.4531306249232001
1077957,13.89057858539725,-1.5313312098225857,-0.4243675903719319
1078205,13.890808855420051,-1.502442760204146,-0.39560645548749845
1078454,13.891039125442852,-1.5547753383469924,-0.44806681754597355
1078702,13.891269395465653,-1.6328803074472,-0.5262990133919283
1078950,13.891499665488453,-1.6173504708286062,-0.5108963596513679
1079199,13.891729935511254,-1.5626655031062742,-0.45633904353324656
1079447,13.891960205534055,-1.5605098029083335,-0.45431043837687085
1079696,13.892190475556855,-1.532573192428977,-0.41981664540033076
1079945,13.892420745579656,-1.5180066206725096,-0.40537836367402197
1080193,13.892651015602457,-1.4757444350843212,-0.36324390880027685
1080442,13.892881285625256,-1.421082979281199,-0.3087106545077646
1080691,13.893111555648057,-1.419886314728127,-0.3076421471547431
1080940,13.893341825670857,-1.365233909437858,-0.2531178547794841
1081189,13.893572095693658,-1.350674268862779,-0.23868628285987425
1081438,13.893802365716459,-1.3361138720872994,-0.22425391050580024
1081687,13.89403263573926,-1.4150652970881425,-0.30333331571944405
1081936,13.89426290576206,-1.3604197064749226,-0.2488156611358567
1082185,13.894493175784861,-1.3324939119366102,-0.22101775846942537
1082434,13.894723445807662,-1.3446355590763264,-0.23328725334866773
1082684,13.89495371583046,-1.3443772645633147,-0.23315727564691374
1082933,13.895183985853262,-1.4232696863104226,-0.3121774567679613
1083182,13.895414255876062,-1.4220344046991573,-0.311069890474448
1083432,13.895644525898863,-1.381706070795238,-0.2708697405047638
1083681,13.895874795921664,-1.420513608449968,-0.3098049052641168
1083931,13.896105065944464,-1.3935325759762656,-0.28295196820822555
1084180,13.896335335967265,-1.40563123366533,-0.2951781648902849
1084430,13.896565605990066,-1.4320273562428734,-0.32170229447104254
1084680,13.896795876012867,-1.4050410792730454,-0.2948439802467747
1084930,13.897026146035666,-1.4314244220890422,-0.32135524157617407
1085179,13.897256416058466,-1.3767952198705065,-0.2668534022551596
1085429,13.897486686081267,-1.4431860868391624,-0.3333720995259872
1085679,13.897716956104068,-1.496221140710002,-0.38653493954310775
1085929,13.897947226126869,-1.4825577927814628,-0.3729993336303737
1086179,13.89817749614967,-1.4955637611229426,-0.3861329998825779
1086430,13.89840776617247,-1.4428521220382202,-0.33354952515571906
1086680,13.89863803619527,-1.4291871310608983,-0.32001214377889503
1086930,13.898868306218072,-1.442183583206748,-0.3331361614963242
1087180,13.89909857624087,-1.4951638213283929,-0.3862439211859433
1087431,13.899328846263671,-1.535758018669455,-0.4269661059387506
1087681,13.899559116286472,-1.5220719125964721,-0.41340743332662633
1087932,13.899789386309273,-1.496016714197433,-0.38748013393071795
1088182,13.900019656332073,-1.4956549937702683,-0.38724575895870816
1088433,13.900249926354874,-1.5095702611524735,-0.40128883703716406
1088684,13.900480196377675,-1.4568678460028166,-0.3487141883803887
1088934,13.900710466400476,-1.4698197358457055,-0.36179329177203806
1089185,13.900940736423276,-1.5103615878023102,-0.40246282206704126
1089436,13.901171006446075,-1.5508906646843903,-0.4431195331604086
1089687,13.901401276468876,-1.5647733040223453,-0.45712976260795174
1089938,13.901631546491677,-1.658542615565168,-0.551026620184055
1090189,13.901861816514478,-1.659087711119819,-0.5516992177210508
1090440,13.902092086537278,-1.6862547070735818,-0.5789936716315731
1090691,13.902322356560079,-1.7400356592263744,-0.6329020377408701
1090942,13.90255262658288,-1.6473865839664839,-0.5403803324625391
1091193,13.90278289660568,-1.5680626025520583,-0.46118367708001784
1091445,13.903013166628481,-1.5030158160769247,-0.3962646797246187
1091696,13.903243436651282,-1.4769417548673396,-0.37031785654856864
1091947,13.903473706674081,-1.5173952066788499,-0.4108985025198056
1092199,13.903703976696882,-1.5055766308007916,-0.39920758344015705
1092450,13.903934246719682,-1.4794982391868317,-0.3732562981393676
1092702,13.904164516742483,-1.5208836252003832,-0.4147692528055439
1092954,13.904394786765284,-1.5090563292185384,-0.3986362193130687
1093205,13.904625056788085,-1.4696748679481932,-0.3593822416563631
1093457,13.904855326810885,-1.4578480697743115,-0.3476833908384914
1093709,13.905085596833686,-1.4327236478533985,-0.32268687205077706
1093961,13.905315866856487,-1.3943062851898365,-0.2843973683230713
1094213,13.905546136879286,-1.3425998923963087,-0.2328187902935054
1094465,13.905776406902087,-1.3573600155861345,-0.2477066841008267
1094717,13.906006676924887,-1.2923690573934385,-0.1828434524045674
1094969,13.906236946947688,-1.2672560900531502,-0.15785816746504366
1095221,13.906467216970489,-1.3085852642564677,-0.1993149799988198
1095473,13.90669748699329,-1.2967546228739446,-0.18761193290179587
1095726,13.90692775701609,-1.3124483656368993,-0.2034337319948114
1095978,13.907158027038891,-1.2740436402134778,-0.16515651266839626
1096230,13.907388297061692,-1.302056984617755,-0.19329731920073634
1096483,13.90761856708449,-1.3310145174468972,-0.22238277575447582
1096735,13.907848837107291,-1.332447751425979,-0.22394338382527693
1096988,13.908079107130092,-1.321551612164782,-0.21317507995385282
1097240,13.908309377152893,-1.2964222086095198,-0.18817296255526283
1097493,13.908539647175694,-1.3253532120876843,-0.21723171318999168
1097746,13.908769917198494,-1.3144491923402304,-0.2064553964332935
1097999,13.909000187221295,-1.3168171875482688,-0.20895105049172205
1098252,13.909230457244096,-1.3324530029598998,-0.22471448063880056
1098505,13.909460727266897,-1.3480814849892098,-0.24047053331401735
1098757,13.909690997289696,-1.3760191599370002,-0.26853523087262554
1099011,13.909921267312496,-1.485464193466357,-0.3781082509158613
1099264,13.910151537335297,-1.4877914305677116,-0.3805629265467074
1099517,13.910381807358098,-1.4370506547431317,-0.32994954526348264
1099770,13.910612077380899,-1.3995816302474788,-0.29260787134634764
1100023,13.9108423474037,-1.4019065311052499,-0.2950600788450791
1100277,13.9110726174265,-1.3521318477041675,-0.24541316110030367
1100530,13.9113028874493,-1.3411928258105499,-0.2279710576440586
1100783,13.911533157472102,-1.3965487479873313,-0.28345491661323263
1101037,13.9117634274949,-1.4263257416473851,-0.3133603083837357
1101291,13.911993697517701,-1.4826052894575106,-0.3697682098814456
1101544,13.912223967540502,-1.4186183466908884,-0.30590907133748513
1101798,13.912454237563303,-1.3953553257588625,-0.28277431549876375
1102052,13.912684507586103,-1.3985988302637324,-0.28614604075073974
1102305,13.912914777608904,-1.3743826649653468,-0.2620575473340777
1102559,13.913145047631705,-1.3643697335830092,-0.2521727482574121
1102813,13.913375317654506,-1.3808526444164047,-0.2687837471267619
1103067,13.913605587677306,-1.3178429624519905,-0.20590210895407088
1103321,13.913835857700107,-1.3210739136211904,-0.20926105969622813
1103575,13.914066127722906,-1.3640347922042801,-0.2523498936589547
1103829,13.914296397745707,-1.3672523326351251,-0.2556953453015404
1104084,13.914526667768508,-1.4111428517807931,-0.29971423484291215
1104338,13.914756937791308,-1.374622965781001,-0.263322171621621
1104592,13.914987207814109,-1.3778259922353748,-0.26665297676285077
1104847,13.91521747783691,-1.289305864586645,-0.17164194023528997
1105101,13.91544774785971,-1.3189842972213985,-0.20144882400302447
1105356,13.915678017882511,-1.2834237241651403,-0.16601716325327093
1105610,13.915908287905312,-1.273384803234276,-0.15610660475103724
1105865,13.916138557928111,-1.2642952982104683,-0.1471459230313993
1106119,13.916368827950912,-1.293949059670451,-0.1769279583177093
1106374,13.916599097973712,-1.2716204310356272,-0.1547280640870867
1106629,13.916829367996513,-1.222833795413795,-0.10607011837057989
