x,u_logx,theta,psi,prime_power_corr,theta_minus_x,psi_minus_x,theta_norm,psi_norm
92257,11.432333439782782,91872.52330368897,92221.48521688407,348.96191319509677,-384.47669631103054,-35.51478311592655,-1.2658153492912811,-0.11692557189089878
92342,11.433254354912412,91929.6875931709,92278.649506366,348.96191319509677,-412.3124068291072,-63.350493634003215,-1.3568341476934482,-0.20847326350642303
92427,11.434174422737602,92078.32534542098,92427.28725861608,348.96191319509677,-348.6746545790229,0.2872586160810897,-1.1468878473051607,0.0009448734271060529
92512,11.435093644816073,92169.80285083815,92518.76476403326,348.96191319509677,-342.197149161846,6.764764033257961,-1.1250643208412927,0.022240964518174172
92597,11.436012022701256,92238.41715152781,92587.37906472292,348.96191319509677,-358.582848472186,-9.620935277082026,-1.178395443578219,-0.03161686718084566
92683,11.43694034746568,92352.78340373616,92701.74531693126,348.96191319509677,-330.21659626383916,18.745316931264824,-1.0846730636250341,0.061573344812178306
92768,11.437857031721382,92455.72028911035,92804.68220230546,348.96191319509677,-312.2797108896484,36.682202305455576,-1.0252851608299272,0.12043599497130072
92854,11.438783646089867,92547.22665850802,92896.18857170313,348.96191319509677,-306.7733414919785,42.18857170312549,-1.0067399625362174,0.13845049536995593
92939,11.439698642951216,92638.73968390063,92987.70159709573,348.96191319509677,-300.2603160993749,48.701597095729085,-0.9849154266751826,0.15975122822233886
93025,11.440623553214824,92718.81989793139,93067.7818111265,348.96191319509677,-306.1801020686107,42.78181112649327,-1.003869187110199,0.14026823320161727
93110,11.441536868882576,92810.3492708971,93159.3111840922,348.96191319509677,-299.65072910289746,49.31118409220653,-0.9820128606206862,0.16160219965409311
93196,11.442460081297723,92901.88502310455,93250.84693629965,348.96191319509677,-294.1149768954492,54.84693629965477,-0.9634263136076839,0.17966096867836676
93282,11.443382442177796,93004.87198010432,93353.83389329942,348.96191319509677,-277.12801989568106,71.83389329942293,-0.9073639368054635,0.23519629752618812
93368,11.44430395309219,93084.97791864468,93433.93983183979,348.96191319509677,-283.0220813553169,65.93983183978708,-0.9262352231103526,0.21579869161977996
93454,11.44522461560597,93153.64562692342,93502.60754011852,348.96191319509677,-300.3543730765814,48.60754011852259,-0.9825055497271107,0.15900277207835084
93540,11.446144431279878,93268.10221631543,93617.06412951053,348.96191319509677,-271.89778368457337,77.06412951053062,-0.8890106931503312,0.25197276073666947
93626,11.447063401670357,93348.22780313028,93697.18971632539,348.96191319509677,-277.7721968697151,71.18971632538887,-0.9078007536320959,0.23265855567738852
93713,11.447992199264604,93405.46550110432,93754.42741429943,348.96191319509677,-307.53449889567855,41.427414299425436,-1.004601728433996,0.13532807590432858
93799,11.448909473956677,93462.70763833424,93811.66955152934,348.96191319509677,-336.2923616657645,12.669551529339515,-1.0980393371742767,0.04136777265669175
93886,11.449836559298939,93519.95404022797,93868.91595342307,348.96191319509677,-366.0459597720328,-17.084046576928813,-1.1946349039740982,-0.05575583556400643
93972,11.450752144538939,93657.35687049033,94006.31878368543,348.96191319509677,-314.64312950966996,34.31878368543403,-1.0264056121692513,0.11195220512981026
94059,11.451677523930723,93748.96648331592,94097.92839651102,348.96191319509677,-310.0335166840814,38.928396511022584,-1.0109006316381515,0.1269306010606359
94145,11.452591425930528,93829.13126581306,94178.09317900817,348.96191319509677,-315.8687341869372,33.09317900816677,-1.0294565237860662,0.10785489456710612
94232,11.45351510563862,93909.30273993696,94258.26465313206,348.96191319509677,-322.6972600630397,26.264653132064268,-1.051225951075358,0.0855603328117039
94319,11.45443793294979,93978.02703441391,94332.71579535659,354.688760942684,-340.9729655860865,13.715795356591116,-1.110248903816897,0.04466027602351814
94406,11.455359909435817,94081.1204311101,94435.80919205278,354.688760942684,-324.8795688898972,29.809192052780418,-1.057359329855227,0.09701757312764586
94493,11.45628103666414,94184.22266258564,94538.91142352832,354.688760942684,-308.77733741435804,45.911423528319574,-1.0044899577124962,0.14935540368558725
94580,11.457201316197867,94287.33405853236,94642.02281947504,354.688760942684,-292.66594146763964,62.02281947503798,-0.9516396535388617,0.20167489985593276
94667,11.458120749595794,94367.53718427352,94722.2259452162,354.688760942684,-299.4628157264815,55.22594521619612,-0.9732929923595609,0.17949148492763436
94754,11.459039338412426,94436.28890786957,94790.97766881225,354.688760942684,-317.71109213042655,36.97766881225107,-1.0321280979848242,0.12012703341006958
94842,11.459967628105451,94550.88459745831,94905.57335840099,354.688760942684,-291.11540254169086,63.57335840098676,-0.9452894962286265,0.20643094598137732
94929,11.460884522742619,94619.64668007717,94974.33544101985,354.688760942684,-309.3533199228259,45.335441019851714,-1.0040499715378701,0.1471425885359643
